,loss,accuracy,val_loss,val_accuracy
0,9.42146110534668,0.914559006690979,2.0900144577026367,0.9643357992172241
1,1.949583649635315,0.9478639960289001,0.6087437272071838,0.9695451855659485
2,0.7720882296562195,0.9495667815208435,0.4475551247596741,0.9671408534049988
3,0.6752108931541443,0.9568788409233093,0.7041555643081665,0.9617311358451843
4,0.7089242339134216,0.9563279151916504,0.9173315763473511,0.9585253596305847
5,0.6695995330810547,0.9621875882148743,0.73375004529953,0.9599278569221497
6,0.7136719226837158,0.9631391763687134,0.8919569849967957,0.9649369120597839
7,0.7164832949638367,0.9660940766334534,0.8473702073097229,0.9673411846160889
8,0.6767043471336365,0.9680472612380981,1.5813891887664795,0.9384892582893372
9,0.7048310041427612,0.9701507687568665,1.2059422731399536,0.9635343551635742
10,0.733352541923523,0.9701006412506104,0.9350687861442566,0.9675415754318237
11,0.7169733643531799,0.970601499080658,1.1616586446762085,0.9675415754318237
12,0.7454785704612732,0.9713026285171509,1.3481159210205078,0.9579242467880249
13,0.7232482433319092,0.9727550745010376,1.0963499546051025,0.9697455167770386
14,0.691411018371582,0.9742575287818909,1.363977313041687,0.9687437415122986
15,0.7225691080093384,0.9748084545135498,1.9074206352233887,0.9649369120597839
16,0.7793400287628174,0.9749085903167725,1.5539480447769165,0.9687437415122986
17,0.7413236498832703,0.9760104417800903,1.7173573970794678,0.9675415754318237
18,0.8394681215286255,0.9763109087944031,1.785199522972107,0.965137243270874
19,0.7200675010681152,0.9772124290466309,2.297239065170288,0.9647365212440491
20,0.746813178062439,0.9793158769607544,2.5277938842773438,0.9631336331367493
21,0.7829119563102722,0.9779636263847351,2.0668182373046875,0.9657383561134338
22,0.6728202104568481,0.9795662760734558,2.640786647796631,0.9533159732818604
23,0.7108012437820435,0.980718195438385,4.481470584869385,0.9525145292282104
24,0.7767627835273743,0.9800671339035034,2.6087403297424316,0.9647365212440491
25,0.7245920896530151,0.9808183312416077,2.5397908687591553,0.9631336331367493
26,0.7716864347457886,0.9813692569732666,4.739856719970703,0.9487076997756958
27,0.7181272506713867,0.9826713800430298,3.06636118888855,0.9661390781402588
28,0.759211003780365,0.9826713800430298,8.85558032989502,0.8661590814590454
29,0.7086499333381653,0.9827715754508972,2.715503454208374,0.9637347459793091
