,loss,accuracy,val_loss,val_accuracy
0,0.7066839933395386,0.5339999794960022,0.6848286390304565,0.5479999780654907
1,0.6939457654953003,0.5734999775886536,0.6626675128936768,0.5830000042915344
2,0.6827743649482727,0.6065000295639038,0.6410582065582275,0.609000027179718
3,0.6261869668960571,0.6679999828338623,0.589708685874939,0.6830000281333923
4,0.5935186743736267,0.703499972820282,0.7764803171157837,0.5770000219345093
5,0.5471640825271606,0.7289999723434448,0.6866604089736938,0.6570000052452087
6,0.5035885572433472,0.7565000057220459,0.6149988174438477,0.6790000200271606
7,0.45279788970947266,0.7979999780654907,0.6653478145599365,0.6660000085830688
8,0.39974647760391235,0.8289999961853027,0.6032890677452087,0.7319999933242798
9,0.33437660336494446,0.8535000085830688,0.6566574573516846,0.734000027179718
10,0.2904016971588135,0.8759999871253967,0.9447078704833984,0.6909999847412109
11,0.2263924479484558,0.909500002861023,0.7409998774528503,0.7400000095367432
12,0.18072889745235443,0.9300000071525574,0.8371261954307556,0.7120000123977661
13,0.1258508861064911,0.9520000219345093,0.9064088463783264,0.7480000257492065
14,0.11029316484928131,0.9595000147819519,1.114870548248291,0.7400000095367432
15,0.10435453802347183,0.9649999737739563,1.1553905010223389,0.7089999914169312
16,0.07798877358436584,0.9729999899864197,1.2871524095535278,0.7319999933242798
17,0.09143663197755814,0.9700000286102295,1.245019793510437,0.7139999866485596
18,0.07183509320020676,0.9739999771118164,1.4614510536193848,0.7319999933242798
19,0.056982673704624176,0.9794999957084656,1.4580302238464355,0.7250000238418579
20,0.03599792718887329,0.9854999780654907,2.763427972793579,0.6499999761581421
21,0.07025690376758575,0.9779999852180481,1.5545991659164429,0.7379999756813049
22,0.0617050901055336,0.9789999723434448,2.6368653774261475,0.6959999799728394
23,0.07833781093358994,0.9775000214576721,1.7847346067428589,0.7360000014305115
24,0.06114378944039345,0.9810000061988831,2.018831729888916,0.7009999752044678
25,0.042739175260066986,0.9854999780654907,1.9521307945251465,0.718999981880188
26,0.04491302743554115,0.9854999780654907,2.2982254028320312,0.6790000200271606
27,0.07693600654602051,0.9884999990463257,2.569159507751465,0.6700000166893005
28,0.045832958072423935,0.9884999990463257,2.7580020427703857,0.7200000286102295
29,0.06006697192788124,0.9825000166893005,2.175780773162842,0.7059999704360962
30,0.016646936535835266,0.9955000281333923,2.6524930000305176,0.7089999914169312
31,0.058974649757146835,0.987500011920929,2.9077398777008057,0.7419999837875366
32,0.05952936410903931,0.9860000014305115,2.832321882247925,0.7179999947547913
33,0.049314189702272415,0.9890000224113464,2.8246841430664062,0.7250000238418579
34,0.06410454213619232,0.9825000166893005,2.811751127243042,0.7129999995231628
35,0.040424641221761703,0.9879999756813049,2.51615834236145,0.7429999709129333
36,0.05100063607096672,0.9825000166893005,3.016310214996338,0.7170000076293945
37,0.040193986147642136,0.9909999966621399,3.3460710048675537,0.7319999933242798
38,0.044460367411375046,0.9890000224113464,3.7386560440063477,0.6790000200271606
39,0.05911741033196449,0.984000027179718,3.416426181793213,0.7409999966621399
40,0.04740731045603752,0.9869999885559082,2.8838868141174316,0.7390000224113464
41,0.047246526926755905,0.9879999756813049,3.9743568897247314,0.7020000219345093
42,0.02852691523730755,0.9919999837875366,3.3891711235046387,0.718999981880188
43,0.03552839905023575,0.9890000224113464,4.327771186828613,0.722000002861023
44,0.06165033578872681,0.9879999756813049,3.563427686691284,0.7279999852180481
45,0.03905823826789856,0.9894999861717224,3.944200038909912,0.6769999861717224
46,0.07539002597332001,0.9904999732971191,3.5734453201293945,0.7200000286102295
47,0.0359114408493042,0.9909999966621399,3.777543067932129,0.7099999785423279
48,0.028430741280317307,0.9919999837875366,3.682380199432373,0.7149999737739563
49,0.050648171454668045,0.9884999990463257,4.0183820724487305,0.7099999785423279
